Epoch 0 | Loss: 5.1590 | Output: 'hfhfhfhfhfhfhfhfhfhfhfhfhfhfhf'
Epoch 425 | Loss: 4.7866 | Output: ' conta, e collcansne, e alle conta, e collcansne, e alle con'
Epoch 426 | Loss: 4.7976 | Output: ' conta conto, e allcano conta conto, e allcano conta conto, '
Epoch 427 | Loss: 4.7845 | Output: ' conta, e allcansi, e conta, e allcansi, e conta, e allcansi'
Epoch 428 | Loss: 4.7844 | Output: ' conta, e conta, e conta, e conta, e conta, e conta, e conta'
Epoch 429 | Loss: 4.7787 | Output: ' noncana, e alle inne ento conta, e alle inne ento conta, e '
Epoch 430 | Loss: 4.7686 | Output: ' conca, e conta, e alle ra conta, e alle ra conta, e alle ra'
Epoch 431 | Loss: 4.7906 | Output: ' nte cralne conta in conta in conta in conta in conta in con'
Epoch 432 | Loss: 4.7929 | Output: ' conta, e alle ra conta, e alle ra conta, e alle ra conta, e'
Epoch 433 | Loss: 4.7617 | Output: ' nono canta rognerana conta rnano conta rnano conta rnano co'
Epoch 434 | Loss: 4.7642 | Output: ' nto co nonca, e alle ra conta conta conta conta conta conta'
Epoch 435 | Loss: 4.7524 | Output: ' nto conta, e alle ind cassonsi, e costo,
callnano conta, e '
Epoch 436 | Loss: 4.7534 | Output: ' nto conta, e alle ra conto, e alle ra conto, e alle ra cont'
Epoch 437 | Loss: 4.7596 | Output: ' nto crannorca, e costonlne contanno contanno contanno conta'
Epoch 438 | Loss: 4.7825 | Output: ' conta conta conta conta conta conta conta conta conta conta'
Epoch 439 | Loss: 4.7745 | Output: ' nto cranno, e alle ra conta, e alle ra conta, e alle ra con'
Epoch 440 | Loss: 4.7582 | Output: ' conta, e alle ra contirri conto, e alle ra contirri conto, '
Epoch 441 | Loss: 4.7526 | Output: ' consie ra conta, e alle ra conta, e alle ra conta, e alle r'
Epoch 442 | Loss: 4.7513 | Output: ' nto crannore, e alle ra conta, e alle ra conta, e alle ra c'
Epoch 443 | Loss: 4.7481 | Output: ' noncansirrrcansi, e conta, e alle ra conta, e alle ra conta'
Epoch 444 | Loss: 4.7629 | Output: ' consi, e alle ra conta conta conta conta conta conta conta '
Epoch 445 | Loss: 4.7918 | Output: ' nono cansi, e conta, e conta, e conta, e conta, e conta, e '
Epoch 446 | Loss: 4.7751 | Output: ' conta conto, e conta conto, e conta conto, e conta conto, e'
Epoch 447 | Loss: 4.7528 | Output: ' nono cansi, e conta conta conta conta conta conta conta con'
Epoch 448 | Loss: 4.7471 | Output: ' conta rnno, e conta rnno, e conta rnno, e conta rnno, e con'
Epoch 449 | Loss: 4.7505 | Output: ' nto co canto, e alle ra conta, e alle ra conta, e alle ra c'
Epoch 450 | Loss: 4.7437 | Output: ' nto corsi, e conta, e conta, e conta, e conta, e conta, e c'
Epoch 451 | Loss: 4.7574 | Output: ' conta, e conta, e conta, e conta, e conta, e conta, e conta'
Epoch 452 | Loss: 4.7450 | Output: ' nte cralne conta, e alle ra conta, e alle ra conta, e alle '
Epoch 453 | Loss: 4.7415 | Output: ' nonore conta, e alle ra conta, e alle ra conta, e alle ra c'
Epoch 454 | Loss: 4.7386 | Output: ' nonca, e conta rnno, e alle ra conta rnno, e alle ra conta '
Epoch 455 | Loss: 4.7332 | Output: ' nto cranno, e conta conta conta conta conta conta conta con'
Epoch 456 | Loss: 4.7334 | Output: ' nonca, e conta conta conta conta conta conta conta conta co'
Epoch 457 | Loss: 4.7292 | Output: ' nto co canta, e conta corsi, e conta corsi, e conta corsi, '
Epoch 458 | Loss: 4.7327 | Output: ' nonca, e conta rncansgire cossrignoransirrrcansi, e conta r'
Epoch 459 | Loss: 4.7363 | Output: ' nono cansi, e conta conta conta conta conta conta conta con'
Epoch 460 | Loss: 4.7601 | Output: ' ntonsi conto, e conto, e conto, e conto, e conto, e conto, '
Epoch 461 | Loss: 4.7475 | Output: ' norca, arso,
censne, e alle ra conta corsi,
canto,
canto,
c'
Epoch 462 | Loss: 4.7492 | Output: ' noncana contirri conto, e alle ra contirri conto, e alle ra'
Epoch 463 | Loss: 4.7529 | Output: ' consre, e conta rncansre, e conta rncansre, e conta rncansr'
Epoch 464 | Loss: 4.7505 | Output: ' nte cralne conta, e conta, e conta, e conta, e conta, e con'
Epoch 465 | Loss: 4.7382 | Output: ' noncanore,
canto,
canto,
canto,
canto,
canto,
canto,
canto,'
Epoch 466 | Loss: 4.7283 | Output: ' nto crannorre conta rnno, e alle gnono cansi, e conta rnno,'
Epoch 467 | Loss: 4.7274 | Output: ' noncansre, e conta rnno, e conta rnno, e conta rnno, e cont'
Epoch 468 | Loss: 4.7288 | Output: ' nte cralno cansi, e alle ra conta corsi, e alle ra conta co'
Epoch 469 | Loss: 4.7303 | Output: 'rnorpicnerno, e alle ra conta, e conta, e conta, e conta, e '
Epoch 470 | Loss: 4.7327 | Output: ' nonno, e alle ra conta corsi, e conta corsi, e conta corsi,'
Epoch 471 | Loss: 4.7376 | Output: ' norcara conta, e alle gnoì caso,
n’anano cansi, e conta, e '
Epoch 472 | Loss: 4.7353 | Output: ' nto cranno, e conta rnno, e conta rnno, e conta rnno, e con'
Epoch 473 | Loss: 4.7317 | Output: ' nto cranno, e conta rnno, e conta rnno, e conta rnno, e con'
Epoch 474 | Loss: 4.7432 | Output: ' nonorì ccellcansne, e allerna conto,
nansona conto,
nansona'
Epoch 475 | Loss: 4.7432 | Output: ' nonsa, e conta rnra, e conta rnra, e conta rnra, e conta rn'
Epoch 476 | Loss: 4.7356 | Output: ' consi, e conta ro conca, e conta ro conca, e conta ro conca'
Epoch 477 | Loss: 4.7331 | Output: ' norparnarnorparnarnorparnarnorparnarnorparnarnorparnarnorpa'
Epoch 478 | Loss: 4.7340 | Output: ' no concano concano concano concano concano concano concano '
Epoch 479 | Loss: 4.7292 | Output: ' consre, e co canta ro conca, e co canta ro conca, e co cant'
Epoch 480 | Loss: 4.7371 | Output: ' consre, e conta, e conta, e conta, e conta, e conta, e cont'
Epoch 481 | Loss: 4.7295 | Output: ' consre, e alle gnoso canta ro conca, e conta corsi, e conta'
Epoch 482 | Loss: 4.7461 | Output: ' nono finsir,
cesto,
nanso, e conta, e alle gnoso conta, e a'
Epoch 483 | Loss: 4.7591 | Output: ' consi, e conta, e conta, e conta, e conta, e conta, e conta'
Epoch 484 | Loss: 4.7283 | Output: ' nonca, e conta, e conta, e conta, e conta, e conta, e conta'
Epoch 485 | Loss: 4.7510 | Output: ' nono fincaincaive cono ensa, e conta,
callcano ensa, e cont'
Epoch 486 | Loss: 4.7629 | Output: ' consi, e conta, e conta, e conta, e conta, e conta, e conta'
Epoch 487 | Loss: 4.7476 | Output: ' nonno, e conta, e conta, e conta, e conta, e conta, e conta'
Epoch 488 | Loss: 4.7472 | Output: 'rno, e conta, e conta, e conta, e conta, e conta, e conta, e'
Epoch 489 | Loss: 4.7313 | Output: ' nto crannora, e conta, e conta, e conta, e conta, e conta, '
Epoch 490 | Loss: 4.7314 | Output: ' nonno, e allì canto,
cansne, e allì canto,
cansne, e allì c'
Epoch 491 | Loss: 4.7175 | Output: ' nonno, e conta corsi, e conta corsi, e conta corsi, e conta'
Epoch 492 | Loss: 4.7391 | Output: ' nonca, e conta corsi, e conta corsi, e conta corsi, e conta'
Epoch 493 | Loss: 4.7293 | Output: ' nonnorō, e conta ro consi, e conta ro consi, e conta ro con'
Epoch 494 | Loss: 4.7120 | Output: ' nto crannorparnarnognirì alta gnono cansi, e conta glia gno'
Epoch 495 | Loss: 4.7231 | Output: 'rno, e conta, e conta, e conta, e conta, e conta, e conta, e'
Epoch 496 | Loss: 4.7147 | Output: ' nto corcconsi, e conta, e conta, e conta, e conta, e conta,'
Epoch 497 | Loss: 4.7086 | Output: ' nto corsi, e conta, e conta, e conta, e conta, e conta, e c'
Epoch 498 | Loss: 4.7107 | Output: ' norpaggiante coro concano finli ,
cosso,
e conta corsircics'
Epoch 499 | Loss: 4.7076 | Output: ' nto corsi, e conta corsi, e conta corsi, e conta corsi, e c'
Epoch 0 | Loss: 4.7274 | Output: ' nonsa, e conta glianli co conta glianli co conta glianli co'
Epoch 1 | Loss: 4.7601 | Output: 'rno, e alle gnono e conta ro conta ro conta ro conta ro cont'
Epoch 2 | Loss: 4.7335 | Output: ' nonì cce glia ra conta glia ra conta glia ra conta glia ra '
Epoch 3 | Loss: 4.7209 | Output: ' nto conta glicana conta glicana conta glicana conta glicana'
Epoch 4 | Loss: 4.7111 | Output: ' nonnora conta, e conta, e conta, e conta, e conta, e conta,'
Epoch 5 | Loss: 4.7027 | Output: ' norpaggiante coro conta, e alle gno,
nd aglia canto, e alle'
Epoch 6 | Loss: 4.6907 | Output: ' norpagniro ansirrpanta gnano a conta corsmensa conta corsme'
Epoch 7 | Loss: 4.6882 | Output: ' norpaggiante corcgnora, e alle gnono Spranno, e alle gnono '
Epoch 8 | Loss: 4.7266 | Output: 'rno, e alle gnono fpanti, e conta, e conta, e conta, e conta'
Epoch 9 | Loss: 4.7054 | Output: ' norpafnonte corccinto,
nave consi, e conta, e conta, e cont'
Epoch 10 | Loss: 4.6961 | Output: 'rno, e allerna conto, e conta, e conta, e conta, e conta, e '
Epoch 11 | Loss: 4.7100 | Output: 'rno, e al anso, e co nsrerni Snrannsira conta, e co nsrerni '
Epoch 12 | Loss: 4.7077 | Output: ' norpaglia
gine ponta, e co canta, e co canta, e co canta, e'
Epoch 13 | Loss: 4.7067 | Output: ' no canspirnpanto rnna, e co canta, e co canta, e co canta, '
Epoch 14 | Loss: 4.6976 | Output: 'rno, e al Énso, e co canta,
canto,
nagnore, e al Énso, e co '
Epoch 15 | Loss: 4.7065 | Output: 'rnorpmanonsi, e co canta, e co canta, e co canta, e co canta'
Epoch 16 | Loss: 4.7260 | Output: 'rnormmanno,
e conta, e conta, e conta, e conta, e conta, e c'
Epoch 17 | Loss: 4.6965 | Output: 'rno, e conta, e conta, e conta, e conta, e conta, e conta, e'
Epoch 18 | Loss: 4.6895 | Output: ' consi, e conta glicona conta glicona conta glicona conta gl'
Epoch 19 | Loss: 4.6853 | Output: ' norpafnonte, e coro finsi conto, e coro finsi conto, e coro'
Epoch 20 | Loss: 4.6815 | Output: ' norpafnonte co nsonsi corta glia gi anlne finsi corta glia '
Epoch 21 | Loss: 4.6800 | Output: 'rno, e allerna Ésa conta.
calna fante forsirnignerene ponti '
Epoch 22 | Loss: 4.6860 | Output: ' consi, e conta, e conta, e conta, e conta, e conta, e conta'
Epoch 23 | Loss: 4.7529 | Output: 'rnorminnarana finte conta, e allerna conta, e allerna conta,'
Epoch 24 | Loss: 4.7729 | Output: ' granonì cce finto ccalle,
f allcansne, e al Snrannì allmens'
Epoch 25 | Loss: 4.7211 | Output: ' cono ensaì ccossso, e co cansi, e co cansi, e co cansi, e c'
Epoch 26 | Loss: 4.6957 | Output: ' grancora conta co canta,
cansne, e al Snranni e, ed a no fa'
Epoch 27 | Loss: 4.6979 | Output: 'rnorpmanso,
d aglia canta ro conta co canta ro conta co cant'
Epoch 28 | Loss: 4.6999 | Output: ' norpafnonte corcansi, e costo,
f allōpipsirsirnornorpiccist'
Epoch 29 | Loss: 4.6907 | Output: ' granana fpantirnnanorpicciponora, e corogniponsansì ccerogg'
Epoch 30 | Loss: 4.6950 | Output: ' no consi, e conta glia gi allÃanspe,
cìntrer, ed a no consi'
Epoch 31 | Loss: 4.6816 | Output: 'rno, e conta.
calnarpafnonte, e conta.
calnarpafnonte, e con'
Epoch 32 | Loss: 4.6759 | Output: ' consi, e coro finte ro conta.
calna falla gnrensi corto,
fa'
Epoch 33 | Loss: 4.6830 | Output: 'rnormirmirìnane ente ro conta, e conta, e conta, e conta, e '
Epoch 34 | Loss: 4.6943 | Output: 'rnorpaglia.
falna falla gnre, e co nsi, e co nsi, e co nsi, '
Epoch 35 | Loss: 4.6904 | Output: ' consie canto,
f allcanspersponli ,
conto, e corsi, e corsi,'
Epoch 36 | Loss: 4.6774 | Output: ' consie canta,
canto,
f allcansne, e al anlne fpontirnnanora'
Epoch 37 | Loss: 4.6647 | Output: ' consi, e costo,
f allcano ensi’,
ì cro conta fnalì cronnorp'
Epoch 38 | Loss: 4.6747 | Output: ' consne,
cd’oglia canto,
na conto, e corsne, ed a ntolno con'
Epoch 39 | Loss: 4.6975 | Output: ' granoli , e alle gnono e glicana finsorana conta, e corsne,'
Epoch 40 | Loss: 4.6906 | Output: 'rno, e alno fmonsi, e corsnensaômonsa,
canto,
nansi, e corsn'
Epoch 41 | Loss: 4.7333 | Output: 'rno,
ì croggiante conta granoli ,
nto canto,
ì croggiante co'
Epoch 42 | Loss: 4.7253 | Output: ' nonno ensne fprognono e ncanto fnole ,
ndro conta glicana f'
Epoch 43 | Loss: 4.7141 | Output: ' gra allcano finli fi lârnornorpiggimelCansmento co cansment'
Epoch 44 | Loss: 4.6815 | Output: ' granonì cce ccossì,
ld prolnonna fonte fi no conta glia no '
Epoch 45 | Loss: 4.6821 | Output: ' nonnorōpai conto, e co nsso,
nd a conta.
caln poclirni font'
Epoch 46 | Loss: 4.6782 | Output: ' granoli , elto fnssersirnna consa,
l anlne finsimalpanlpent'
Epoch 47 | Loss: 4.6827 | Output: 'rnorpaggirel allcano ento ,
nto co nonâri Sinte foglia canto'
Epoch 48 | Loss: 4.7038 | Output: ' nogno,
à a granoli , edd’alsì fnto. fìll fpillpansiÉno cont'
Epoch 49 | Loss: 4.6986 | Output: ' nornsiÉnsano consi, e co nsonsi corlna conta fnole ,
ldÉnon'
Epoch 50 | Loss: 4.7052 | Output: ' gnora conta,
canto,
e co nsinnì conto,
f allcano finli ,
ct'
Epoch 51 | Loss: 4.6899 | Output: ' granoli e ccosso,
e conta, e conta, e conta, e conta, e con'
Epoch 52 | Loss: 4.6877 | Output: ' granoli e gloanli fi lâggranora Snra,
e conta glia gighiall'
Epoch 53 | Loss: 4.6833 | Output: ' granoli finte porsa,
canto,
na conta glia gi ansosne ponto '
Epoch 54 | Loss: 4.6767 | Output: ' cono enspei conto,
f allcano finsaiglia li corcanspiglia
l '
Epoch 55 | Loss: 4.6744 | Output: ' consre, e alle gnono e conta glia gi ansopne pontre
gnronsi'
Epoch 56 | Loss: 4.6665 | Output: ' granona fpallÉpicserlna gnora conta glicana consperlpanli ,'
Epoch 57 | Loss: 4.6699 | Output: ' granoli poglia
gigrinona fanto ca callcansporsirni foglia g'
Epoch 58 | Loss: 4.6964 | Output: ' gnora coro fi corsmensaÉpocte gnìnore eō fonsiō, e co Énora'
Epoch 59 | Loss: 4.6988 | Output: ' granonì ccersi, e conta glia gi ansonno finsi fonte pogliÉn'
Epoch 60 | Loss: 4.6772 | Output: ' gramalDanle poglia gi ansopa, e conta glia gi ansopa, e con'
Epoch 61 | Loss: 4.6570 | Output: ' gnora conta.
calna fanlì canto,
e conta.
calna fanlì canto,'
Epoch 62 | Loss: 4.6606 | Output: ' granonmin finte fhancii figlia
ōfnorÉpacrircapranso, e coro'
Epoch 63 | Loss: 4.6562 | Output: 'rnorpicciste,
f allcano finsofpontirpipri conto,
nansi, e co'
Epoch 64 | Loss: 4.6601 | Output: 'rno, e conta.
g ga solne finsifÉnora finte fhanorpaSnorsmans'
Epoch 65 | Loss: 4.6587 | Output: ' grapalla gnanora figlia li corlffinse,
l fnronarcapocrircap'
Epoch 66 | Loss: 4.6427 | Output: ' grapalggiaÉli corspoprarcano finsi fnollffiglia gi allfansp'
Epoch 67 | Loss: 4.6539 | Output: ' granoli figloa
gignirelffansì,
la granoli figloa
gignirelff'
Epoch 68 | Loss: 4.6786 | Output: ' nogno,
à allcansne,
fanto fnronancanondenana gnono. fpanlir'
Epoch 69 | Loss: 4.7074 | Output: ' norpapcillfpinlirna foncai canso,
d alla gnanoôÉancai canso'
Epoch 70 | Loss: 4.7067 | Output: ' gnagnopansapanra,
É anlna fpansa,
na consa,
cansnerÉpansans'
Epoch 71 | Loss: 4.6881 | Output: ' consre, e co nsonsi figlia.
fall pogliÉno fonli fi lâgropan'
Epoch 72 | Loss: 4.6785 | Output: ' granona finsapanso,
d a granona finsapanso,
d a granona fin'
Epoch 73 | Loss: 4.6821 | Output: ' gnora conto, e conta glical cconto, e conta glical cconto, '
Epoch 74 | Loss: 4.6912 | Output: ' granoli figlia
falla gnanora ponsinsia canto,
Éallpaggimelì'
Epoch 75 | Loss: 4.6523 | Output: ' granora finsifpopsino fno finsifpopsino fno finsifpopsino f'
Epoch 76 | Loss: 4.6623 | Output: ' granora conta glia gighiall figlia
Salla gnanora conta glia'
Epoch 77 | Loss: 4.6490 | Output: ' granona panti pograncopopsinse, e corsne, e al anra pocrirc'
Epoch 78 | Loss: 4.6416 | Output: ' granonmindi co conta.
calnarpapransopantorni finsofpontirpi'
Epoch 79 | Loss: 4.6496 | Output: ' granoli figlia li nornorE poslÉÉnore figlia li nornorE posl'
Epoch 80 | Loss: 4.6397 | Output: ' grapalla gnhero ponsirÉi corshiponsanse porli pha alla gnhe'
Epoch 81 | Loss: 4.6390 | Output: ' granssarcanta,
f allcano finsipansonsì ccossì,
ld pralpaggi'
Epoch 82 | Loss: 4.6462 | Output: ' granorÃipcinto,
f allcano finsifÉno canto,
e contre,
fansor'
Epoch 83 | Loss: 4.6562 | Output: ' granona finsi pocte gnono e glicona finsi pocte gnono e gli'
Epoch 84 | Loss: 4.6392 | Output: ' grapalggiaÉli corlnarpichi corsnorpiccisso,
â gnoro figlia '
Epoch 85 | Loss: 4.6369 | Output: ' grapalgpia finte pogliÉno fonli pogliÉno fonli pogliÉno fon'
Epoch 86 | Loss: 4.6475 | Output: ' consgipoccessa,
la conta.
g gagranana pagra,
l ponsi.
farhi'
Epoch 87 | Loss: 4.6475 | Output: ' granora ponsi..
f pograncofind fgrino finsifpocte gnono e g'
Epoch 88 | Loss: 4.6524 | Output: ' gnora ccasssansne ffnonsa, e corsnorfinnì consporli pha all'
Epoch 89 | Loss: 4.6497 | Output: ' gnono e glicana finso fnollfe pralra.gnìre a grano. E ponta'
Epoch 90 | Loss: 4.6378 | Output: ' granoli e gloÉnsad SalEsipona conto, e corsne, e al fino fp'
Epoch 91 | Loss: 4.6412 | Output: ' gransorpichi chiallfanso, e contre finto ponti pogri, e all'
Epoch 92 | Loss: 4.6389 | Output: ' gnora ponsi..
pso phi a grono pansira pocri popre
gnonsoôpi'
Epoch 93 | Loss: 4.6614 | Output: ' gnora conha al anlì pchorsi conto, e corsne, e alle gna,
l '
Epoch 94 | Loss: 4.6633 | Output: ' conspepsisì crha algnipe
gno,
l a glia figripalfante pogra,'
Epoch 95 | Loss: 4.6916 | Output: ' consre, e corsne, e al anra pogra,
l allSa pogliÉnta cha al'
Epoch 96 | Loss: 4.6816 | Output: ' ponsa,
â no ponsa,
â no ponsa,
â no ponsa,
â no ponsa,
â no'
Epoch 97 | Loss: 4.6623 | Output: ' gnora..
fin  polle pinto pha alla gnrensa pogransounna cons'
Epoch 98 | Loss: 4.6662 | Output: ' gnora chivena fpallSpipsirsnaglia figlia
l chi corognipinsa'
Epoch 99 | Loss: 4.6625 | Output: ' gnora conha al anri pogrincoi corognia.
fanta pogransounne '
Epoch 100 | Loss: 4.6460 | Output: ' grano. fe E posta glia palla fi lì che contre figlifnhi al '
Epoch 101 | Loss: 4.6384 | Output: ' granoli pagrirsì che cono e
gnonso corsi, e co fnonE paslSa'
Epoch 102 | Loss: 4.6335 | Output: ' gnonora ponsi, e corsne, e al fnronarfignepolÉa contmensann'
Epoch 103 | Loss: 4.6229 | Output: ' gransounna finsofponti, e corsne, e al Snranno fÉnha al anl'
Epoch 104 | Loss: 4.6329 | Output: ' gnonsì cche coro pinsi El cho conta pogra,
l ponsi..
pon po'
Epoch 105 | Loss: 4.6341 | Output: ' gine finssi,
E grona finse fElìcol a
gnripai finte pogliÉno'
Epoch 106 | Loss: 4.6288 | Output: ' consnercano finsoō,
E pollSōnorE possa,
E pollSōnorE possa,'
Epoch 107 | Loss: 4.6265 | Output: ' granona fansopansopansopansopansopansopansopansopansopansop'
Epoch 108 | Loss: 4.6759 | Output: ' ponsa.
l co prina finsofponta, e corsne, e al Snranni e cos'
Epoch 109 | Loss: 4.6597 | Output: ' ginorSinno ensa,
l finse fEgnoaō SanonnipaSnorsmansa pocri '
Epoch 110 | Loss: 4.6563 | Output: ' granoli paprinsapananona fansopanovana finte popra
gnonora '
Epoch 111 | Loss: 4.6580 | Output: ' consre,
fansora conto.
g gigseì coornigne,
tì che cono e.
g'
Epoch 112 | Loss: 4.6944 | Output: ' gransoOlì cre ggino e nha al anra pocri conto.
g finse pont'
Epoch 113 | Loss: 4.6678 | Output: ' gransoOōne finsipanrananÃpapcansa,
â no fanlSpacre finsipan'
Epoch 114 | Loss: 4.6470 | Output: ' consne,
faccorōpafranso, e corsnogni, e al Srgnone fpalle.
'
Epoch 115 | Loss: 4.6325 | Output: ' granorÃive gronorÃive gronorÃive gronorÃive gronorÃive gron'
Epoch 116 | Loss: 4.6168 | Output: ' granora pocre finto pha allSaggimes’allcama finte fi no fon'
Epoch 117 | Loss: 4.6112 | Output: ' granso pocri conto.
f no finsiō,
E poll e
gggiansi’a phe al'
Epoch 118 | Loss: 4.6041 | Output: ' granona fansora conha al anra pocre finsi fnaroōpaSra pocre'
Epoch 119 | Loss: 4.6119 | Output: ' granorÃignipessento pha allSa fnro, e coro pocri conto.
f n'
Epoch 120 | Loss: 4.6135 | Output: ' ponsi..
pond insii ne Etonso conti. fint pollÉōipoōnorE pos'
Epoch 121 | Loss: 4.6219 | Output: ' granso polle fi lâpro.
figniōnte che chia i granor pallSōno'
Epoch 122 | Loss: 4.6325 | Output: ' granonì a fnono e glia figripanÃano, e coro pocre.
fansima '
Epoch 123 | Loss: 4.6282 | Output: ' granso polle figlia
l consiir pastersi nsalle gnonso€ca che'
Epoch 124 | Loss: 4.6059 | Output: ' granora pocre conta pogra,
l polle fi nornopSin’ina finsiō,'
Epoch 125 | Loss: 4.6182 | Output: ' granso polle fi nhi al Srgnonera pogrinso polle fi nhi al S'
Epoch 126 | Loss: 4.6656 | Output: ' consnernore pomno,
e corsne, e al Snranno fanli pogliÉnta c'
Epoch 127 | Loss: 4.6758 | Output: ' granor pallSminnsii  fgropansiunì che cono e
gggiansi’ana f'
Epoch 128 | Loss: 4.6453 | Output: ' gnognoe ôS Srsnoō.
ō co che conto, e corsne, e aō Sshersi S'
Epoch 129 | Loss: 4.6247 | Output: ' conspipsansonsì che cono ensiÉōna Eligri al finsiō,
E allì '
Epoch 130 | Loss: 4.6344 | Output: ' granorōipne Essins into pogrirni fonlì che cono ensiÉSna a '
Epoch 131 | Loss: 4.6182 | Output: ' consre, e ansopmi pinte El all finsì che chia panti pogri..'
Epoch 132 | Loss: 4.6256 | Output: 'rpipnigno,
à conspiplSrEnmEsra,
Saōno ernna, e corsnogSica
g'
Epoch 133 | Loss: 4.7074 | Output: ' consnerd anto po gno,
l a gggiansi co lle gnono e ccosso,
€'
Epoch 134 | Loss: 4.6810 | Output: ' consnerd ante porso,
d a granor palle canto fi no nhi al al'
Epoch 135 | Loss: 4.6416 | Output: ' cono e
gnono e canta.
falna finsoe.
gnore Snonso, e conta.
'
Epoch 136 | Loss: 4.6245 | Output: ' ponsonse poche cono ensaÉro ponsanse poche cono ensaÉro pon'
Epoch 137 | Loss: 4.6056 | Output: ' ponsa.
l ca prola pogliSnha al anra..ld a ponso,
d agrino S'
Epoch 138 | Loss: 4.6092 | Output: 'rminì dis e folle figlia figriōcousdinno ensaSpogli pople.
f'
Epoch 139 | Loss: 4.5995 | Output: '.
fagnire finsì che chia i granorōipne del a gnonora pocrirn'
Epoch 140 | Loss: 4.6023 | Output: ' conogni, e al Sra dinso Énonore canōnere Snsinsi conto.
f n'
Epoch 141 | Loss: 4.6240 | Output: ' finso€,
d alla gnÃico dil d del Si nto
gnanhi a gronor pall'
Epoch 142 | Loss: 4.5962 | Output: ' divana dicana dicana dicana dicana dicana dicana dicana dic'
Epoch 143 | Loss: 4.5987 | Output: ' divana divana divana divana divana divana divana divana div'
Epoch 144 | Loss: 4.5858 | Output: ' de grino Sil Signore
pocra gnono e che cono e, e dì che con'
Epoch 145 | Loss: 4.5891 | Output: ' ponsa.
l co pre
finsi Éno divana dicano del a glino e
gggia'
Epoch 146 | Loss: 4.6028 | Output: ' gnoporsiōnornord a conte fi no deō dinse fnonsi, e che cono'
Epoch 147 | Loss: 4.5967 | Output: ' di gnintì che di co dì che di co dì che di co dì che di co '
Epoch 148 | Loss: 4.7477 | Output: ' cono dil d ilte granar panto de grino fild iglimol delua gn'
Epoch 149 | Loss: 4.9272 | Output: ' gnonso. d palle gna.
l pignirnta che alfaggimentēì cno fnso'
Epoch 150 | Loss: 4.8428 | Output: ' granro poggiìnhfaco a conto,
d a lli fi lha a granorSignoal'
Epoch 151 | Loss: 4.7396 | Output: ' grano din d dol e glSalle gnono e glSalle gnono e glSalle g'
Epoch 152 | Loss: 4.6653 | Output: ' gransoOnì consre, e d’alla ra grino finsiō,
d a granorōpans'
Epoch 153 | Loss: 4.6301 | Output: ' de grino dil d dol e contri.
fagl allfansì dinse fåalle fi '
Epoch 154 | Loss: 4.6301 | Output: ' gra alSno d pacrornigne, e ansonsì che chia Si ne insì che '
Epoch 155 | Loss: 4.6293 | Output: ' de grino Salle fi no nornimi ponte de grino Salle fi no nor'
Epoch 156 | Loss: 4.6159 | Output: ' de grino Esso,
Ãansi poche alra polla di ne ild prol, Ed do'
Epoch 157 | Loss: 4.5984 | Output: ' de grino dicana del dinse de coro de grino dicana del dinse'
Epoch 158 | Loss: 4.5953 | Output: ' di gninte corōno, e coro de grino e.
Sa gnope.
fans insai n'
Epoch 159 | Loss: 4.5875 | Output: ' de grinì all e
gnonora di pogliSno de. d dil e deklua.
, h’'
Epoch 160 | Loss: 4.5854 | Output: ' de grin’id d all’ind a no insiōì aro pinte de grin’id d all'
Epoch 161 | Loss: 4.5778 | Output: ' di pogriSntinsi dd grino e
gggiansi’di ghiall alld dil e gr'
Epoch 162 | Loss: 4.5811 | Output: ' de corsne, e e
gnsime dilne de. a po le fi no de corsne, e '
Epoch 163 | Loss: 4.6017 | Output: ' de grino div di co delld dil e de.ro di ghiassamno del di p'
Epoch 164 | Loss: 4.5942 | Output: ' de grino dil d all’ignìElâ, e al dinse de lha a granorōiva '
Epoch 165 | Loss: 4.7352 | Output: ' granore d’dmo di de grimorōmopansinsì che che che che che c'
Epoch 166 | Loss: 4.8220 | Output: ' gnonsoSmdinnouÉd alla fdmto, e corsnonniō d che chi chi chi'
Epoch 167 | Loss: 4.7760 | Output: ' de grimì alle finso de grimì alle finso de grimì alle finso'
Epoch 168 | Loss: 4.7156 | Output: ' denco’ek ansono conto, e al dinso delld dmove di comonornim'
Epoch 169 | Loss: 4.6822 | Output: ' granori di ghiassamansa,
à a granori di ghiassamansa,
à a g'
Epoch 170 | Loss: 4.6491 | Output: ' de che cono e.
fa norne fin fintri d alla fegleràna fonsoSs'
Epoch 171 | Loss: 4.7651 | Output: ' granor polle fi llEligno de grino entornnano, ed a lovinsSi'
Epoch 172 | Loss: 4.6540 | Output: ' granso polle fi no fonli di ghia li no insipme fonto pogriS'
Epoch 173 | Loss: 4.6361 | Output: ' grano. Ed a luminì dicano del dinse de luo
gnso,
à a grano.'
Epoch 174 | Loss: 4.6130 | Output: ' de grino ensamina del a granor del dinso de grino ensamina '
Epoch 175 | Loss: 4.6006 | Output: ' granor palle unsì allua
unsipol del d all’i. e ussersi pual'
Epoch 176 | Loss: 4.5923 | Output: ' de grin’iumo delld dil e conta pogriSpoEli di ntinso del di'
Epoch 177 | Loss: 4.5870 | Output: ' granor del d all’ind a no insammorno,
e corsne, e ansomin p'
Epoch 178 | Loss: 4.5832 | Output: ' granso unsuanl anl a gggiad dil e granso unsuanl anl a gggi'
